ID,date,lights,t1,rh_1,t2,rh_2,t3,rh_3,t4,rh_4,t5,rh_5,t6,rh_6,t7,rh_7,t8,rh_8,t9,rh_9,t_out,press_mm_hg,rh_out,windspeed,visibility,tdewpoint,rv1,rv2,appliances
12227,4/5/16 14:50,0,22.26,41.53,21.1,41.16333333,24.46333333,37.26,21.2,41.06,20.82333333,45.23333333,16.575,10.24,21.89,36.36,23.66666667,40.23,20.89,43.59,12.93333333,751.25,66.33333333,3.833333333,38.16666667,6.816666667,30.17312767,30.17312767,4.605170186
14057,4/18/16 7:50,0,21.2,38.82666667,17.85666667,44.26,22.2,36.4,21.62,36.4,20.2,44.62666667,1.656666667,55.53333333,20.6,30.86142857,21.89,38.29,20.39,38.15666667,2.05,761.4333333,97.16666667,2,61.83333333,1.583333333,46.72680161,46.72680161,3.912023005
6041,2/22/16 15:50,0,21.1,46.09,19.89,46.7,21.7675,42.845,20.2,45.56,18.5,53.5,10.69,90.76333333,18.5,44.5,20.42666667,48.82666667,18.754,47.29,7.916666667,750.8833333,97.83333333,5.166666667,42.16666667,7.583333333,20.93561282,20.93561282,4.248495242
2744,1/30/16 18:20,20,21.1,43.26666667,20.5,41.5,22.13333333,45.96,21.66666667,42.62666667,17.6,56.97,4.263333333,99.62666667,16.89,39.91111111,20.245,48.29222222,16.29,44.96666667,5.1,753.4666667,81,4.333333333,40,2.1,40.36059212,40.36059212,5.991464547
11785,4/2/16 13:10,0,21,39.5,20.2,40.36333333,21.89,37.5,19.89,38.2,19.39,44.76,14.32333333,16.56666667,20.1,33.79,21.06666667,39.66333333,19.7,37.79,9.633333333,757.2333333,69.16666667,2,26.33333333,4.183333333,34.03855977,34.03855977,3.912023005
11933,4/3/16 13:50,0,22.39,42.79,23.5,38.53,22.29,40.73,21.6,42,19.5,48.09,19.32333333,13.49333333,21.82333333,38.2,23.03333333,43.82666667,20.1,43.09,18.83333333,751.75,54.16666667,4.833333333,40,9.4,46.66258297,46.66258297,4.382026635
2161,1/26/16 17:10,0,19.89,45.5,19.2,44.59,20.5,44.2,18.89,46.2,17.55,52.59,9.69,81.83,17.715,42.4,18.265,48.84944444,17.23,47.93333333,9.8,760.15,75.66666667,8.166666667,40,5.716666667,48.07886016,48.07886016,2.995732274
17788,5/14/16 5:40,0,24.63333333,38.23,21.89,40.23857143,24.39,32.43333333,24.89,37.83714286,23.85666667,47.06,9.19,14.49333333,24.56666667,35.2,25.5,40.68428571,23.956,45.334,8.733333333,754.6,72.33333333,5,27,3.9,21.18219078,21.18219078,4.094344562
4674,2/13/16 4:00,0,20.76,38.09,18.7,39,20.79,39.86333333,19,39.09,19.11111111,62.895,0.7,88.6,19.29,34.46111111,22.42055556,45.72277778,18.5,42.12666667,0.5,740.1,92,2,23,-0.7,44.14855288,44.14855288,3.912023005
7456,3/3/16 11:40,30,20.06666667,38.16333333,19.2,37.66,19.79,38.06,21.5,36.7,18,45.23857143,5.074,82.114,18.40375,32.475,20.1,39.77714286,18.43714286,41.45714286,4.8,747.1666667,86.33333333,5.333333333,24.33333333,2.633333333,47.02219822,47.02219822,4.49980967
9247,3/15/16 22:10,20,21.56666667,41.2,19.1,44.96666667,21.1,39.5,20.6,36.32666667,18.89,47.06,5.9975,52.475,20.79,29,23.29,38.245,19.625,38.0225,5.816666667,764.5333333,84.66666667,3.833333333,61.83333333,3.333333333,25.63905147,25.63905147,4.248495242
17614,5/13/16 0:40,0,25.23,48.5,23.5,49.72571429,26.6,44.5,25.2,45.9,24.1,50.96666667,14.89,54.7,24.89,43.09,26.52,50.9,24.2,47.75142857,14.76666667,745.7666667,93,2.333333333,37.33333333,13.66666667,24.57598196,24.57598196,4.094344562
14592,4/22/16 1:00,0,22.7,37.32666667,20.79,38.46666667,23.39,37.5,22.79,35,20.5,42.9,12.19,11.09,22.1,36.5,22.7,46.09,20.2,38.93333333,12.5,760.3,62,1,28,5.4,22.17032318,22.17032318,3.912023005
17048,5/9/16 2:20,0,24.39,38.43333333,23,37.76,26.39,38.2,24.7,36.09,23.39,39.4,15,6.525714286,24.29,38.554,24.29,40.57714286,23.29,44.32142857,15.5,751.7666667,61.33333333,2,40,8.133333333,12.05495191,12.05495191,4.094344562
10116,3/21/16 23:00,20,22.6,36.9,20.39,38.96666667,22,36.5,22.5,37.09,19.5,51.96333333,7.4,43.59333333,19.6,35.56666667,22.6,41.43,19.2,36.76,6.6,759.6,81,2,65,3.6,11.63345879,11.63345879,3.688879454
6379,2/25/16 0:10,20,21.7,37.5,19.85666667,38.56,20.6,38.59,22.63333333,36.9,19.05,52.145,-1.2,82.0925,19.7,35.29,22.35666667,41.46333333,18.05714286,37.92857143,0.366666667,755.8,87.5,2,20.16666667,-1.55,9.409785725,9.409785725,4.248495242
14443,4/21/16 0:10,0,22.16666667,34.53,19.92666667,36.06,22.7,36.2,22.5,33,20.39,52.06,7.4,13.46333333,21.7,32.718,22.42666667,40.59,20.13333333,37.66333333,8.033333333,764.5,64.5,4,40,1.65,2.203635883,2.203635883,4.094344562
17151,5/9/16 19:30,0,25.6,42.7,25.5,38.96666667,26.6,38.718,25.7,41.66333333,23.7,54.92666667,20.396,4.194,24.29,39.045,25.236,45.4,23.6,42.24,21.4,752.2,50.5,2.5,40,10.5,20.49841116,20.49841116,4.700480366
3876,2/7/16 15:00,10,21.125,45.0475,20.6,42.93333333,21.39,43.4,18.79,42.2,19,55.525,9.263333333,60.22666667,19.01666667,36.43333333,20.885,44.20833333,19.2,43.76,8.1,746.7,70,7,40,2.9,40.62559725,40.62559725,4.248495242
1075,1/19/16 4:10,0,19.39,38.9,17.89,39.32666667,19.79,40.66333333,18.76,38.2,17.11666667,60.645,-5.03,86.07166667,17.7,33.93888889,19.58888889,45.2,16.79,41.09,-4.1,756.2166667,89,1,64,-5.7,25.29409922,25.29409922,3.688879454
3936,2/8/16 1:00,0,21.84,42.245,20.89,42.0225,21.39,43.5225,21.82333333,41.7,19.51111111,85.34666667,7.8,70.09,18.89611111,37.715,22.255,49.83833333,18.89,43.72333333,8,742.8,75,13,40,3.7,15.37426304,15.37426304,3.912023005
11725,4/2/16 3:10,0,21.29,39,18.89,42.4,22.1,37.29,20.1,38.09,19.39,45.4,7.5,55.62666667,20.2,33.59,21.6,39.5,19.82333333,37.62666667,7.35,758.8,83.16666667,2,37.5,4.6,26.00228941,26.00228941,3.688879454
18261,5/17/16 12:30,0,23.6,40.29,26.32333333,33.06,24.29,37.59,24.1,38.2,20,45.98571429,19.26,1,23.2,35.59,22.89,40.018,22.79,40.59,16.4,758.6,60,5,26.5,8.45,7.456528198,7.456528198,4.094344562
16712,5/6/16 18:20,0,24.79,36.69666667,24.89,33.29,24.39,35.96666667,23.89,35.7,21.13333333,44.7,23.934,1,23.81857143,33,23.79,39.15666667,21.6,39.09,22.43333333,752.5,43,4.666666667,40,9.033333333,20.82943477,20.82943477,5.298317367
7141,3/1/16 7:10,10,20.2,35.53,17.63333333,37.9,20.89,36.16333333,19.42666667,33.82666667,18.29,40.43,-0.866666667,78.06333333,19.39,29.2,21.1,41,18.2,39.23,-0.55,761.4333333,97.83333333,2.166666667,30.5,-0.866666667,48.04306596,48.04306596,3.401197382
11224,3/29/16 15:40,0,22.29,39,21.29,39.06,22.82333333,37.9,21.23,40.12666667,20.2,52.7,13.855,14.18388889,21.7,32.59,24.60833333,41.7225,20.6,41.36333333,10.76666667,751.5,68,4.666666667,40,5,25.46672474,25.46672474,4.700480366
4207,2/9/16 22:10,0,22.89,42.73,22.29,40.7,22.53333333,43.36333333,19.2,40.56,19.39,50.50944444,3.2,92.19,20.29,38.25111111,23.30111111,42.84222222,18.82333333,40.26,3.65,737.9,90.5,7.666666667,40,2.183333333,27.75671106,27.75671106,4.86753445
6713,2/27/16 7:50,0,19.6,36.53,17.6,37.73,20.5,37.5,18.85666667,35.36333333,18.2,53.21285714,-0.5,71.95666667,18.7,36.59,19.79,43.79,17.7,41.12666667,0.383333333,750.1833333,81.5,3.833333333,27.5,-2.45,35.61211019,35.61211019,3.401197382
9747,3/19/16 9:30,0,21,37.43333333,18.1,40.59,21.29,36.5,19.7,35.56,18.29,45.76,6.09,50.79666667,19.29,30.6,21.7,41.15666667,19.6,39.2,5.15,762.45,81.5,3,63.5,2.25,16.97946796,16.97946796,4.094344562
9644,3/18/16 16:20,0,21.39,35.59,19.39,37.43333333,21.29,34.79,20.89,33.4,18.6,46.29,9.2,37.63333333,19.79,29,22.2,34.7,19.7,37.79,7.066666667,762.1,79.66666667,4,40,3.7,11.3680989,11.3680989,3.912023005
2149,1/26/16 15:10,0,19.92666667,45.2,19.29,44.79,20.39,44.2,19,46.09,17.6,52.745,11.62666667,77.93333333,17.79,42.97222222,18.33444444,49.33277778,17.29,48.32666667,10.68333333,760.7666667,74.5,9.666666667,30.83333333,6.366666667,29.04872197,29.04872197,3.912023005
8511,3/10/16 19:30,30,22,41.29333333,19.73,41.53333333,21.2,40.02666667,21.29,35.56666667,17.85666667,47.09,5.793333333,31.66666667,20.23,31.09666667,22.5,36.53,18.1,39.86,6.25,761.05,68,2,65,0.75,22.31554228,22.31554228,4.941642423
12520,4/7/16 15:40,0,22.35666667,39.59,21.76,38.46333333,22.6,38.4,21.56666667,38.2,20.29,52.89,12.56166667,11.64666667,22.29,32.9,22.56666667,37,20.79,41.09,10.53333333,752.7333333,59.33333333,6,28.33333333,2.866666667,10.17547845,10.17547845,3.912023005
10114,3/21/16 22:40,20,22.63333333,36.9,20.6,38.69,22,36.46666667,22.06666667,37.22333333,19.5,52.36,7.5,41.03333333,19.6,35.29,22.7,40.8,19.2,36.46666667,6.833333333,759.7333333,79,2.333333333,51,3.466666667,6.917988916,6.917988916,4.094344562
9485,3/17/16 13:50,0,22.4175,34.1175,21.39,33.2,21.5,34.59,21.89,32.4,18.5,41.29,9.89,17.59333333,21.53333333,25.06666667,23.03333333,31.7,19.96333333,37.36,9.583333333,765.4666667,52.66666667,4.833333333,23,0.366666667,4.744879832,4.744879832,3.688879454
74,1/12/16 5:20,0,20.03333333,46.36,19.39,44.73,20.29,45.59,19.66666667,46.66333333,18.39,49.9,4.763333333,93.56333333,17.89,45.59,19.05,54.045,17.1,49.36333333,4.966666667,740.0333333,92.33333333,4.666666667,40,3.766666667,23.81756225,23.81756225,3.688879454
18934,5/22/16 4:40,0,24.58090909,51.15381818,23.91891892,49.67936937,27.07618182,45.17090909,23.88918919,47.91540541,22.80810811,53.38148649,20.73837838,32.855,23.74594595,44.97689189,24.58836364,52.59454545,23.21745455,49.49090909,15.4,749.7,89,3,40,13.46666667,2.466551738,2.466551738,4.094344562
7339,3/2/16 16:10,0,21.1,36.53,19.82333333,35.7,20.5,37.2,20.35666667,34.93333333,18.1,45.09,5.826666667,62.03333333,19.39,30.26,21.29,39.83,18.42666667,41.5,6.333333333,742.3333333,72.66666667,9.666666667,26.66666667,1.716666667,25.78773585,25.78773585,4.248495242
13207,4/12/16 10:10,0,21.89,41.9,23.93,38.36,23.1,38.745,23.1,39.62666667,20.89,43.29,15.12666667,19.89666667,21.39,35.79,22.06,41.254,21.6,40.72333333,12.41666667,752,72,3,40,7.5,44.1567008,44.1567008,4.094344562
10321,3/23/16 9:10,0,21.6,39.79,18.96333333,44,22.1,37.9,21.2,38.16333333,20.1,47.86,7.366666667,67.29333333,20,36.99666667,22,41.79,19.79,40.93333333,6.65,756.1833333,92.33333333,2.166666667,59.83333333,5.533333333,12.00213446,12.00213446,4.382026635
12147,4/5/16 1:30,0,22.5,44,20,47.2,24.7,41,21.5,42.9,21.1,63.66,8.86,50.13333333,21.79,41.16333333,24.1,47.62666667,20.79,45.7,9.65,748.9,86,1.5,31,7.35,18.88757484,18.88757484,4.094344562
13802,4/16/16 13:20,10,22.6,43.96666667,22.29,41,24.53333333,39.16333333,21.87571429,39.88428571,20.89,47.29,14.73333333,12.19333333,21.5,33.94,23.525,43.45,21.1,43.2,10.56666667,747.1333333,70,5,40,5.233333333,28.60663809,28.60663809,4.700480366
16887,5/7/16 23:30,0,24.79,38.79,23.6,38.03,25.5,38.2225,24.29,37.4,22.56666667,55.4,13.836,14.732,23.7,37.55142857,25.1,44.2,22.39,41.054,14.6,751.7,76.5,1,40,10.45,26.23158979,26.23158979,4.094344562
14103,4/18/16 15:30,0,21.7,35.2,21.92666667,32.79,22.39,34.9,22.39,33,20.1,39.79,13.5,1,20.6,27.79,21.5,34.7,20.6,34.86,10.7,762.25,54.5,4.5,40,1.7,21.69620217,21.69620217,3.912023005
18453,5/18/16 20:30,0,23.7,43.66333333,22.456,42.79,24.39,40,23.79,41.93,21.1,51.516,11.23333333,40.16666667,23.03333333,41.16333333,24.84714286,45.03714286,22.33,40.79,12.1,748.4,92,4.5,28,10.8,37.40137615,37.40137615,5.669880923
2509,1/29/16 3:10,0,18.5,43.29,17.6,44,19.39,42.56,17.29,43.53,16.89,51.09,2.126666667,98.43333333,17.48777778,38.78,17.56111111,45,16.53333333,43.2,3.95,764.55,80.33333333,6,40,0.8,19.21535103,19.21535103,2.995732274
7281,3/2/16 6:30,0,20.1,39.9,18.46333333,41.16333333,20.79,39,18.79,38.73,18.6,43.93333333,7.19,72.32666667,18.39,34.79,20.29,48.03,18.16666667,42.59,7.2,746.45,81.5,7.5,33,4.2,2.118844015,2.118844015,3.912023005
9244,3/15/16 21:40,20,21.5,41.46666667,19.2,45.26666667,21.1,39.5,20.46333333,35.93,19,47.145,6.59,51.6,20.85666667,29,23.32333333,36.93,19.66666667,37.96666667,6.1,764.4666667,83,4.333333333,62.33333333,3.366666667,16.76296468,16.76296468,4.49980967
13683,4/15/16 17:30,0,22.6,39.76,21.7,38.73,24.1,37.345,22.5,38.96277778,20.9725,43.79,16.46,10.03333333,22,33.11428571,23.434,41.036,20.92666667,42.4,15.05,746.35,55.5,8.5,34,6.15,15.49766649,15.49766649,4.382026635
4067,2/8/16 22:50,20,23.39,41.69333333,22.89,41.16333333,23.89,43.09,21.6,44.03,21.235,55.60388889,7.3,66.43333333,19.18888889,36.06,22.29,45.94333333,18.89,41.96666667,7.1,744.3333333,73.16666667,10.83333333,28.5,2.633333333,12.38240264,12.38240264,4.094344562
13115,4/11/16 18:50,0,22.85666667,46.62333333,22.06666667,43.63333333,23.29,40.7,22.13333333,41.96666667,21.2,48.4,15.66666667,16.72333333,22.15833333,37.3725,23.89,42.99666667,21,42.09,15.18333333,750.6166667,69.66666667,1.333333333,40,9.616666667,45.52115136,45.52115136,4.49980967
17942,5/15/16 7:20,0,23.39,36.76333333,20.40571429,39.31285714,24.29,36.7,23.53333333,34.29,23.29,39.69,5.826666667,40.4,23.7,31,24.29,36.79,23.04,39.034,5.133333333,761.1666667,86.33333333,2.333333333,40,2.966666667,45.35277918,45.35277918,3.912023005
3145,2/2/16 13:10,10,21.89,47.26,21.29,45.23,22.39,45.59,21.2,47.69333333,19.5,55.65722222,8.8,99.19,18.71,44.67833333,20.10555556,51.15722222,18.2,50.09,8.283333333,756.5166667,95,5.833333333,56.33333333,7.583333333,27.7024466,27.7024466,4.248495242
13185,4/12/16 6:30,0,21.79,42.76,19.1,46.46666667,23,39.7,21.7,40.2,20.79,45.338,7.09,58.35,21.46333333,35.66333333,22.39,42.88,20.79,44.52666667,6.95,751.65,92.5,1.5,33,5.75,43.28792071,43.28792071,3.912023005
11600,4/1/16 6:20,0,21.39,38.5,18.245,42.345,22.39,38.82666667,19.89,38.79,19.6,48.59,2.5,65.4725,20.1,33.7,23.23,44.46333333,20.13333333,43.29,2.533333333,759.3,95.66666667,1.666666667,49,1.9,22.36560113,22.36560113,3.912023005
5131,2/16/16 8:10,0,19.79,37.76,17.46333333,39.52666667,20.5,38.73,19.13333333,36.5,18,45.49666667,-4.3,80.89333333,18.46333333,31.19333333,20.6,40.8,17.82333333,40.92666667,-3.166666667,771.7,92,1,36,-4.266666667,12.90156405,12.90156405,3.912023005
7926,3/6/16 18:00,0,20.35666667,37.3,19.06666667,37.72333333,20,37.29,19,37.07,17.6,46.29,4.16,76.15666667,18.29,32.03,21.65,39,17.79,37.5,3,747.4,91,2,40,1.7,5.67397821,5.67397821,6.234410726
17493,5/12/16 4:30,0,24.79,47.2,22.736,49.29,26.53333333,44.5,25.2,44.4,23.89,54.2,12.1,55.5,24.7,41.9,25.83285714,50.13714286,24,48,12.45,744.85,98.5,1,56,12.2,3.367158619,3.367158619,3.912023005
17708,5/13/16 16:20,0,26.1,41.82666667,26.46333333,38,28.956,37.978,25.6,41.79,24.35666667,45.53,23.63333333,1,25.89,36.96666667,25.37571429,43.89285714,24.5,42.65571429,23.1,748.0333333,45,7,40,10.5,20.28192298,20.28192298,6.109247583
540,1/15/16 11:00,10,21,38.36333333,20.29,38.09,20.39,39.7,20.10925926,40.14962963,17.73,52.59,3.395,79.69,17.89,37,18.55,43.645,17.26,42.86333333,3.9,754.3,82,8,29,1.1,19.89218137,19.89218137,5.966146739
5507,2/18/16 22:50,20,21.39,35.2,20.2,35.56,20.12857143,36.50857143,19.5,36.06,17.236,44.236,2,79.26333333,17.39,30.36,20.73857143,37.92285714,17.29,35.72857143,0.933333333,757.65,97,2,34.83333333,0.516666667,15.93569485,15.93569485,3.401197382
19363,5/25/16 4:10,0,23.7,40.29,21.05,42.845,25.39,40,23.63333333,39.03,20.08,37.79,5.4,39.02666667,23,35.09,24.254,43.554,22.6,44.5,6.366666667,757.2833333,93.16666667,1,25.83333333,5.3,42.61502419,42.61502419,4.094344562
16290,5/3/16 20:00,0,23.29,34.09,21.92666667,32.36333333,23.29,35.76,22.79,33.4,21.995,70.6,10.99333333,1,21.6,27.35571429,24.29,35.2,20.39,36.26428571,12.3,765.2,45,4,40,0.5,40.83905788,40.83905788,4.49980967
14297,4/19/16 23:50,0,21.76,38.59,19.29,40.09,22,37.2,21.79,35.59,20.29,51.36,5.66,38.52666667,20.64,31.2,22.1,43.59,19.92666667,38.62666667,6.216666667,767.35,82.33333333,3.166666667,40,3.4,44.98684917,44.98684917,3.688879454
11560,3/31/16 23:40,0,22.5,39.2,20.1,41.76,22.29,38.9,20.39,40,19.89,49,6.06,64.93333333,20.29,34.2,24.29,42.96666667,20,41.46666667,6.433333333,756.3666667,88,4.333333333,51.66666667,4.533333333,15.86135897,15.86135897,3.912023005
16722,5/6/16 20:00,20,24.7,38.79,24.06,36.772,24.7,37,23.96333333,36.72333333,21.63333333,58.12666667,19.82428571,1,23.6,34.35285714,24.456,40.834,21.6,39.59,21.1,752.3,47,3,40,9.2,20.29501442,20.29501442,4.86753445
2542,1/29/16 8:40,0,18.1,43.4,17.2,44.2,19.2,42.09,17,43.59,16.7,50.5,4.966666667,90.39333333,17.12222222,38.9,17.2,45.2,16.29,43.09,5.166666667,763.8666667,81,8,40,2.166666667,37.85251856,37.85251856,3.688879454
6073,2/22/16 21:10,20,21.76,43.62666667,20.39,44.36333333,21.63333333,42.43333333,21.39,42.86333333,20.92142857,87.91142857,5.69,88,19.6,41.16333333,22,46.4,18.525,44.4125,5.266666667,753.25,97,1,57.5,4.85,34.94544094,34.94544094,4.700480366
13627,4/15/16 8:10,0,22.06666667,44.63333333,19.7,48.53,25,40.36333333,22.1,42.03,20.46333333,51.33333333,10.3225,59.9425,21,37.4,22.72571429,45.47142857,20.79,46.23,9.766666667,748.1333333,90,5.833333333,30.83333333,8.266666667,4.641681688,4.641681688,4.941642423
12446,4/7/16 3:20,0,21.1,41.29,18.29,44.7,23.1,39.59,20.79,39.2,20.39,51.32666667,3.890833333,53.7675,21.02857143,37.89714286,21.79,38.94285714,20.53333333,43.73,5.233333333,751.6666667,87.66666667,5,30.66666667,3.366666667,9.704919741,9.704919741,3.912023005
16579,5/5/16 20:10,0,24.1,33.59,23.5,31.7,23.6,34.7,23,32.76,22.06666667,55.76,17.09333333,1,22.6,30.46857143,22.89,35.26,20.89,35.79,17.4,757.8666667,45.83333333,3.166666667,40,5.383333333,37.69413304,37.69413304,4.605170186
237,1/13/16 8:30,30,18.79,43.9,18,43.36333333,19.42666667,43.76666667,18.23,43.65666667,18.2,55.8,5.5,79.4,17.76,41.43,18.39,50.03,17.1,47.4,5,754.75,89,4.5,24.5,3.3,27.74503116,27.74503116,5.857933154
5875,2/21/16 12:10,20,20.79,45.26,20,45.79,21.6,42.2,22.26,45,19.92285714,89.56714286,11.412,88.156,18.13333333,43.9,20.7,52.29666667,18.29,47.4,10.96666667,756.55,91.5,8.166666667,60,9.583333333,25.17985837,25.17985837,4.382026635
6657,2/26/16 22:30,0,21.29,36.7,20.03333333,36.8,20.7,36.73,20.29,34.56666667,20.40625,80.975,2.56,62.86,18.7,32.5,20.89,40.295,17.63333333,35.76333333,3.05,751.15,80,2,21.5,-0.1,26.75890557,26.75890557,3.912023005
13037,4/11/16 5:50,0,22,40,19.5,43.645,23,39.06,21.1,38.46666667,20.39,46.46,9.8,23.63333333,22.2,37.9,21.7,37.356,20.79,44,8.8,749.9333333,74.16666667,3.166666667,38,4.333333333,41.59306304,41.59306304,4.248495242
17274,5/10/16 16:00,0,25.29,46.9,25.54,43.856,26.79,42.12666667,25.53333333,44.7,24,49.59,23.66666667,6.09,25,44.2,25.39,48,24.1,47.5,19.7,749.8,72,3,40,14.5,6.947463809,6.947463809,4.094344562
11973,4/3/16 20:30,0,22.2,44.53,21.66666667,44.09,22.63333333,41.76666667,21.26,45.16333333,19.79,49.5,16.23,34.3,21.29,41.65666667,24.39,47.82666667,20.29,45.2,17.05,749.35,67.5,2.5,40,10.85,24.21117625,24.21117625,4.700480366
5362,2/17/16 22:40,10,21.23,34.93333333,19.73,36.22333333,20.08,36.236,18.79,35.82666667,19,46.42857143,-1.323333333,75.63333333,18.7,28.19333333,21.76,38.73,18,36.59,-0.633333333,755.5333333,91,2,62,-1.9,7.784192602,7.784192602,3.401197382
4766,2/13/16 19:20,10,21.9,45.13333333,20.39,41.19666667,21.46333333,40.86,19.53333333,41.19666667,18.28,51.28,4.19,91.26,19.10555556,35.82333333,22.6,42.29444444,18,38.5,3.5,731.0666667,96,4.666666667,64.66666667,2.9,34.26161269,34.26161269,4.382026635
7503,3/3/16 19:30,10,21.6,37.13428571,20.05714286,37.5,20.81857143,37.42857143,20.5625,34.85875,17.89,45.10571429,2.997777778,65.51555556,19.68571429,29.37571429,22.2,37.38142857,18.6,40.93571429,3.5,749.95,83.5,2.5,40,0.95,18.35738751,18.35738751,4.605170186
14737,4/23/16 1:10,0,22.5,39.09,20.1,40.43333333,25,36.62666667,22.34714286,35.5,20.89,54.86,7.3,53.26666667,21.5,32.7,23.5,46.29,20.5,39.86333333,7.716666667,756.9833333,87.33333333,4.833333333,27.16666667,5.766666667,22.2517043,22.2517043,3.912023005
1308,1/20/16 19:00,30,17.76333333,41.16,17.2225,38.1675,17.85666667,37.72333333,16.2,36.59,16.07222222,51.38166667,0.8,96.46666667,16.1,31.44166667,20.2,40.76388889,15.42666667,35.7,-0.2,760.7,93,2,48,-1.2,30.01525973,30.01525973,6.29156914
1582,1/22/16 16:40,0,18.2,39.23,17.1,39.73,18.29,39.4,16,39.09,16.03888889,47.82277778,4,98.36666667,16.18888889,34.19666667,17.6,42.13277778,15.69,39.32666667,3,760.4,91.33333333,5.666666667,53.66666667,1.733333333,45.82788692,45.82788692,3.688879454
17897,5/14/16 23:50,0,24.1,34.7,21.37,35.978,24,35.09,24,32.46666667,23.7,38.634,4.263333333,23.43,24.1,29.6,25.39,35.76666667,22.89,35.15666667,6.316666667,760.3833333,73.83333333,2.166666667,40,1.883333333,8.749179461,8.749179461,3.912023005
2431,1/28/16 14:10,0,19.2,45.4,18.5,45.09,19.7,44.5,18.2,45.36333333,17.2,52.2,6.69,86.65666667,18.2,40.69166667,18.29,46.735,17.1,46.7,7.283333333,765.2666667,70.83333333,2,38.16666667,2.25,33.79978313,33.79978313,3.688879454
1044,1/18/16 23:00,20,20.66666667,38.59,19.625,38.8175,20.32333333,41.23,20.66666667,37.43333333,17.7,67.36666667,-5.063888889,84.43333333,18,32.73,20.2,43.12666667,17,39.32666667,-4.9,756.6,88,1,64,-6.6,9.405944403,9.405944403,4.094344562
17411,5/11/16 14:50,0,25.5,47.16333333,26.89,40.7,26.1,44.4,26.1,43.79,24,50.93333333,24.945,1,25.29,42.09,26.1,48.76,24.1,47.10571429,21.96666667,747.45,55.16666667,2.833333333,40,12.45,27.1691989,27.1691989,4.382026635
9749,3/19/16 9:50,0,20.92666667,37.12666667,18.1,40.43333333,21.29,36.4,19.7,35.245,18.29,45.62666667,6.115,48.5725,19.35666667,30.46333333,21.7,40.93333333,19.6,39.12666667,5.183333333,762.55,81.16666667,3,62.5,2.216666667,12.15882277,12.15882277,5.886104031
5009,2/15/16 11:50,10,19.79,40.49,19.1,38.2,21.23,38.89,19.1,37,17.66111111,52.17333333,4.366666667,61.56333333,19.11666667,31.19833333,20.63888889,37.49888889,17.89,39.2,4.8,759.0666667,64.16666667,5.166666667,40,-1.45,45.89717514,45.89717514,3.912023005
18060,5/16/16 3:00,0,23,39.7,20.5,41.62666667,25.2,37.59,23.29,36.9,22.85666667,42.56,7.9,50.2,23.32333333,33.29,25.37,41.576,22.79,41.59,7.8,761,99,1,17,7.6,29.05296623,29.05296623,4.248495242
1487,1/22/16 0:50,0,20.2,37.2,19.29,36.79,19.365,39.9,16.89,38.09,17.43277778,44.25944444,-1.7,94.59,16.61111111,32.15722222,19.37333333,44.225,15.89,40.93333333,-0.25,765.1,88.83333333,3.166666667,61,-1.866666667,35.57351198,35.57351198,3.401197382
7633,3/4/16 17:10,0,20.93714286,38.7,19.7,38.27714286,22.87333333,38.17833333,19.1,35.97142857,18.03333333,46.23,6.7425,69.795,19,31.7,20.15714286,38,18.5,38.79,7.266666667,739.2166667,65.16666667,1,37.16666667,1.116666667,47.84415242,47.84415242,5.347107531
10931,3/27/16 14:50,0,22.76,37.2,21.7,37.16333333,22.79,37.7,20.66666667,39.09,20.2,49.33333333,14.22666667,20.56666667,21.7,33.63333333,23.79,38.22333333,20.29,40.73,11.86666667,750.8833333,57.5,9,40,3.616666667,12.31244325,12.31244325,4.248495242
15982,5/1/16 16:40,0,22.29,38.86,21.7,31.76333333,22.5,34.29,21.29,34.83333333,19.6,40.2,14.42666667,1,19.39,27,23,35.62666667,19.6,37.36333333,13.56666667,765.3666667,41.33333333,4.333333333,40,0.566666667,24.31150437,24.31150437,4.86753445
10307,3/23/16 6:50,0,21.6,39.4,18.745,43.475,22.29,37.96666667,20.5,36.9,20,44.4,5.726666667,67.93333333,20.1,38.22333333,22.39,43.79,19.82333333,42.03,5.3,756.05,96.66666667,2,31.33333333,4.766666667,48.52274499,48.52274499,5.799092654
5795,2/20/16 22:50,20,22.23,43.12666667,20.89,43.4,22,42.2,21.09666667,46.43333333,18.736,53.716,10.63,93.12333333,18.1,42.93333333,21.6,50.39666667,17.89,44.7,11.05,754.5,91.16666667,9,30,9.683333333,38.37293744,38.37293744,3.912023005
5491,2/18/16 20:10,10,20.6,36.29,19.2,36.2,20.04,36.44,18.39,36.53,17.22571429,43.59,2.5,75.66,17.5,29.96333333,20.5,37.552,17.39,35.29,1.633333333,757.05,95,2,49.33333333,0.933333333,16.90771165,16.90771165,4.248495242
618,1/16/16 0:00,0,23,40,22.15,38.79,21,41.9,21.2,43.79,20.29,60.59333333,2,94.46666667,18.79,40.36333333,20.6,47.43333333,17.89,47.06,2.4,761.1,97,3,28,1.9,31.33274238,31.33274238,3.912023005
3799,2/7/16 2:10,0,22.29,43.5,21.5,43.09,21.79,44.7,19.1,44.56,19.2,61.89833333,11.245,59.095,18.79,40.09,22.05,51.76333333,19.1,49.36333333,11.76666667,741.6833333,60,9.666666667,40,4.133333333,48.80796884,48.80796884,3.912023005
